timeStamp,Year,Day,Hour,B,BX_GSE_GSM,BY_GSE,BZ_GSE,BZ_GSM,Speed,Vy,Vz,Proton_Density,Proton_Temperature,Flow_Pressure,Electric_Field,s_c_X_GSE,s_c_Y_GSE,s_c_Z_GSE,BSN_location_X_GSE,BSN_location_Z_GSE,Dst
2026-03-11 00:00:00,2026.0,70.0,0.0,6.606440677966101,5.284067796610169,-3.500338983050848,1.1759322033898305,-0.8371186440677966,508.5203703703704,27.98888888888889,2.9981481481481485,3.432407407407408,96514.68518518518,1.7762962962962965,0.4292592592592592,196.26611111111112,-22.17148148148148,-10.29,13.374406779661015,-0.0842372881355932,-9.0
2026-03-11 01:00:00,2026.0,70.0,1.0,6.514833333333333,4.568,-4.420166666666666,-0.1376666666666666,-2.3655,512.0326530612244,19.67142857142857,-1.7285714285714284,3.365102040816326,110034.5306122449,1.7655102040816328,1.11,196.27408163265304,-22.01081632653061,-10.29469387755102,13.3365,0.0849999999999999,-3.0
2026-03-11 02:00:00,2026.0,70.0,2.0,6.099833333333334,2.758166666666667,-4.366666666666666,-2.097166666666667,-3.9465,518.6892857142858,23.182142857142857,-14.930357142857144,3.417321428571429,155242.4107142857,1.8385714285714283,2.0501785714285714,196.2766071428572,-21.841964285714287,-10.3,12.999,0.3721666666666666,-6.0
2026-03-11 03:00:00,2026.0,70.0,3.0,6.199666666666667,3.968833333333333,-4.316166666666667,-0.2528333333333333,-2.169166666666667,513.5207547169812,28.7,-0.60188679245283,3.329433962264151,144165.54716981133,1.759622641509434,1.090566037735849,196.28490566037732,-21.68943396226415,-10.302830188679248,13.326666666666666,-0.001,-11.0
2026-03-11 04:00:00,2026.0,70.0,4.0,6.360166666666667,5.5595,-2.6271666666666667,-0.3785,-1.4428333333333334,506.22909090909087,40.334545454545456,-5.963636363636364,3.1981818181818182,102936.4,1.6410909090909092,0.7209090909090908,196.29,-21.53018181818182,-10.31,13.378333333333334,0.1565,-8.0
2026-03-11 05:00:00,2026.0,70.0,5.0,6.647833333333334,6.4285,-1.2788333333333337,0.4798333333333333,-0.0331666666666666,508.7442307692308,52.71923076923077,-6.967307692307693,3.3782692307692304,108166.90384615384,1.748269230769231,0.0213461538461538,196.2928846153846,-21.38288461538462,-10.31,13.243,0.1803333333333333,-11.0
2026-03-11 06:00:00,2026.0,70.0,6.0,6.121333333333333,5.256833333333334,0.3863333333333333,1.6476666666666666,1.6901666666666666,511.20625,59.80416666666667,-4.4875,3.3935416666666662,155813.0625,1.774166666666667,-0.868125,196.30000000000004,-21.238541666666663,-10.317708333333334,13.292833333333334,0.1075,-9.0
2026-03-11 07:00:00,2026.0,70.0,7.0,5.573833333333334,2.3273333333333333,-4.2705,1.5235,0.1593333333333333,511.8482142857143,25.6,-9.339285714285714,3.0596428571428573,158975.32142857142,1.602142857142857,-0.0830357142857143,196.30267857142857,-21.073392857142856,-10.320000000000002,13.641833333333333,0.2466666666666666,-3.0
2026-03-11 08:00:00,2026.0,70.0,8.0,5.325333333333333,3.8781666666666665,-2.908166666666667,0.5935,-0.2173333333333333,504.0622641509434,28.966037735849056,-13.335849056603772,3.096603773584906,153717.54716981133,1.57188679245283,0.1190566037735849,196.31132075471697,-20.902264150943395,-10.328113207547169,13.543,0.3593333333333333,0.0
2026-03-11 09:00:00,2026.0,70.0,9.0,5.77,4.402333333333333,-3.1180000000000003,1.6281666666666663,0.7828333333333333,495.6155555555556,23.61555555555556,-2.068888888888889,2.692888888888889,99130.17777777778,1.3286666666666669,-0.4337777777777777,196.31266666666667,-20.762666666666668,-10.33,14.100833333333332,0.082,0.0
2026-03-11 10:00:00,2026.0,70.0,10.0,6.2876666666666665,5.599833333333334,-2.555833333333333,0.9241666666666668,0.274,447.85,5.775,-7.207692307692308,2.273653846153846,54865.67307692308,0.9113461538461538,-0.1175,196.3205769230769,-20.60826923076923,-10.335192307692306,14.9875,0.2483333333333333,-5.0
2026-03-11 11:00:00,2026.0,70.0,11.0,6.2465,5.351166666666667,-2.7595,-0.2878333333333333,-0.9506666666666668,441.6847826086956,-1.930434782608696,-19.632608695652173,2.7169565217391307,63075.02173913043,1.062391304347826,0.46,196.3243478260869,-20.452826086956524,-10.34,14.516333333333334,0.5965,-6.0
2026-03-11 12:00:00,2026.0,70.0,12.0,6.384137931034483,6.006379310344828,-0.2255172413793103,1.6670689655172413,1.553793103448276,434.8702127659575,27.810638297872337,-0.9446808510638296,2.6772340425531915,45022.46808510638,1.013404255319149,-0.6912765957446809,196.33212765957447,-20.309148936170214,-10.342127659574468,14.65603448275862,0.02,-9.0
2026-03-11 13:00:00,2026.0,70.0,13.0,6.3783050847457625,5.860508474576271,-0.4857627118644068,2.0996610169491525,1.8822033898305084,433.68,23.414,1.894,2.74,46878.9,1.0312,-0.8385714285714286,196.336,-20.1444,-10.35,14.646101694915254,-0.047457627118644,-9.0
2026-03-11 14:00:00,2026.0,70.0,14.0,6.452372881355932,6.295593220338983,0.0561016949152542,1.0281355932203389,0.9989830508474576,426.9551020408163,25.53061224489796,-8.053061224489797,2.779795918367347,44246.87755102041,1.0134693877551022,-0.46375,196.340612244898,-20.00469387755102,-10.35,14.61169491525424,0.3377966101694915,-7.0
2026-03-11 15:00:00,2026.0,70.0,15.0,6.556166666666667,6.2525,-1.3005,1.1415,0.6358333333333334,421.0890909090909,8.536363636363637,-13.129090909090907,2.8680000000000003,45374.12727272727,1.0165454545454546,-0.2685454545454545,196.3494545454545,-19.821818181818184,-10.356545454545454,14.6895,0.448,-6.0
2026-03-11 16:00:00,2026.0,70.0,16.0,6.619833333333333,6.013999999999999,-1.8616666666666668,-0.0701666666666666,-0.7618333333333334,422.70232558139537,0.5697674418604652,-21.144186046511628,2.902558139534884,47208.79069767442,1.0383720930232558,0.2553488372093023,196.3546511627907,-19.64209302325581,-10.36,14.536166666666666,0.7681666666666668,-2.0
2026-03-11 17:00:00,2026.0,70.0,17.0,6.392833333333333,5.6995000000000005,-1.761,1.563,0.7001666666666666,418.8530612244898,3.426530612244898,-1.3346938775510204,2.762857142857143,48045.10204081632,0.9716326530612244,-0.3320408163265306,196.3622448979592,-19.501020408163264,-10.36265306122449,14.846833333333333,0.0453333333333333,0.0
