timeStamp,Year,Day,Hour,B,BX_GSE_GSM,BY_GSE,BZ_GSE,BZ_GSM,Speed,Vy,Vz,Proton_Density,Proton_Temperature,Flow_Pressure,Electric_Field,s_c_X_GSE,s_c_Y_GSE,s_c_Z_GSE,BSN_location_X_GSE,BSN_location_Z_GSE,Dst
2025-11-10 00:00:00,2025.0,314.0,0.0,6.574545454545455,2.102909090909091,-0.7323636363636364,4.835454545454545,4.891818181818182,544.6894736842105,2.707894736842105,0.8263157894736842,6.531842105263158,184045.2105263158,3.870263157894737,-2.5568571428571425,224.2752631578948,99.83184210526316,3.935,12.032545454545454,-0.0354545454545454,2.0
2025-11-10 01:00:00,2025.0,314.0,1.0,5.739122807017544,3.560526315789473,-1.8005263157894735,2.343508771929825,2.601578947368421,535.2114285714287,-3.251428571428572,-4.06,6.569999999999999,180330.0285714286,3.758857142857143,-1.5579411764705882,224.312,99.81371428571428,3.947428571428572,11.999298245614035,0.0821052631578947,5.0
2025-11-10 02:00:00,2025.0,314.0,2.0,6.634833333333333,2.2378333333333336,-3.206166666666667,3.0290000000000004,3.5868333333333333,537.0520833333334,-9.833333333333334,-2.216666666666667,6.107500000000001,151975.0625,3.5258333333333334,-1.8204166666666663,224.403125,99.76854166666668,3.968125,12.1375,0.0164999999999999,10.0
2025-11-10 03:00:00,2025.0,314.0,3.0,7.044655172413792,-2.326551724137931,-4.833448275862069,3.126206896551724,4.17051724137931,572.0812500000001,-29.433333333333334,-2.4458333333333333,5.0425,146888.08333333334,3.295208333333333,-2.326041666666667,224.48687500000003,99.72354166666666,3.99125,12.276724137931032,0.0522413793103448,10.0
2025-11-10 04:00:00,2025.0,314.0,4.0,6.493333333333334,-3.155,-5.17,1.7643333333333333,3.117166666666667,577.1276595744681,-32.88510638297873,-2.74468085106383,3.8604255319148937,107697.21276595745,2.57531914893617,-1.824468085106383,224.54872340425533,99.69,4.009361702127659,12.679333333333334,0.0736666666666666,9.0
2025-11-10 05:00:00,2025.0,314.0,5.0,5.847678571428572,-3.5780357142857144,-3.5589285714285714,2.130535714285714,3.1389285714285715,581.2825,-19.2925,7.084999999999999,3.79025,97123.3,2.56175,-1.763,224.60975,99.661,4.0275,12.686964285714286,-0.1705357142857143,11.0
2025-11-10 06:00:00,2025.0,314.0,6.0,5.021228070175439,-2.235438596491228,-2.0340350877192983,3.066140350877193,3.5842105263157897,571.2594594594594,-15.589189189189188,24.95405405405405,4.033513513513513,99950.97297297296,2.6354054054054057,-2.3094444444444444,224.64513513513512,99.63837837837838,4.039189189189189,12.573684210526316,-0.497719298245614,7.0
2025-11-10 07:00:00,2025.0,314.0,7.0,6.009772727272727,-1.1038636363636365,-4.084090909090909,2.701136363636364,4.092045454545455,558.1263157894737,-18.35,6.644736842105263,4.193684210526317,73551.73684210527,2.610526315789474,-2.34054054054054,224.6918421052632,99.61394736842104,4.051842105263158,12.674772727272728,-0.1204545454545454,10.0
2025-11-10 08:00:00,2025.0,314.0,8.0,5.655833333333334,3.3016666666666667,-4.0185,1.6145,3.1311666666666667,520.2850000000001,-12.5125,-8.805,4.49775,77710.35,2.43125,-1.58,224.74775,99.58675,4.069,12.752333333333333,0.1598333333333333,9.0
2025-11-10 09:00:00,2025.0,314.0,9.0,5.583166666666667,3.628833333333333,-3.569333333333333,-0.1674999999999999,1.3803333333333334,519.1422222222222,-4.728888888888889,-8.826666666666666,4.663111111111111,82633.8,2.510888888888889,-0.7673333333333333,224.7968888888889,99.56088888888888,4.0824444444444445,12.544666666666666,0.2146666666666666,11.0
2025-11-10 10:00:00,2025.0,314.0,10.0,5.354576271186441,4.2633898305084745,-2.3145762711864406,-0.4747457627118644,0.5745762711864406,516.5428571428571,4.002380952380952,-9.745238095238095,5.819523809523809,100718.33333333331,3.104285714285714,-0.3285714285714285,224.8490476190476,99.5345238095238,4.0945238095238095,12.147118644067795,0.2242372881355932,12.0
2025-11-10 11:00:00,2025.0,314.0,11.0,6.199666666666667,5.2123333333333335,-1.9866666666666668,-1.71,-0.6965,514.3365384615385,2.128846153846154,-10.71923076923077,5.5486538461538455,67684.5,2.936346153846154,0.3315384615384615,224.91384615384607,99.4896153846154,4.113846153846154,12.09,0.2468333333333333,10.0
2025-11-10 12:00:00,2025.0,314.0,12.0,6.724833333333334,5.1255,-2.6893333333333334,-3.092833333333333,-1.717,520.6533333333334,4.008888888888889,-16.66888888888889,6.1337777777777776,75068.11111111111,3.326,0.9151111111111112,224.9791111111111,99.44466666666668,4.133111111111111,11.679666666666666,0.3375,8.0
2025-11-10 13:00:00,2025.0,314.0,13.0,7.183333333333334,1.3724999999999998,-4.820833333333334,-1.1081666666666663,0.8533333333333334,545.7101694915254,-5.003389830508475,-9.422033898305084,9.58271186440678,53470.57627118644,5.73271186440678,-0.5059322033898306,225.05322033898304,99.40254237288136,4.1572881355932205,11.034166666666666,0.1728333333333333,4.0
2025-11-10 14:00:00,2025.0,314.0,14.0,6.276666666666666,4.756153846153846,0.0605128205128205,-3.820769230769231,-3.592564102564103,548.5074074074074,13.937037037037037,-7.896296296296297,9.297777777777778,78927.11111111111,5.622592592592593,1.9648,225.10333333333327,99.37592592592593,4.169259259259259,10.667435897435896,0.1123076923076923,4.0
2025-11-10 15:00:00,2025.0,314.0,15.0,4.873272727272727,1.1149090909090908,-1.4507272727272729,-1.9541818181818185,-1.390181818181818,560.6410256410256,10.723076923076922,9.87948717948718,10.21205128205128,134836.4358974359,6.413076923076924,0.6578947368421053,225.1728205128205,99.33666666666667,4.190769230769231,10.730545454545457,-0.1738181818181818,8.0
2025-11-10 16:00:00,2025.0,314.0,16.0,2.523846153846154,0.2873076923076923,-0.7826923076923078,-1.2336538461538462,-0.9644230769230768,556.3704545454545,13.795454545454543,11.145454545454546,12.38181818181818,63606.36363636364,7.650227272727273,0.5706976744186046,225.2234090909091,99.31136363636364,4.205,10.482307692307693,-0.2075,14.0
2025-11-10 17:00:00,2025.0,314.0,17.0,2.620833333333333,0.4843333333333334,-0.2536666666666666,-2.1441666666666666,-2.0201666666666664,545.8803921568627,11.043137254901962,7.53921568627451,13.797647058823529,40382.58823529412,8.221176470588235,1.0782352941176472,225.29666666666665,99.26431372549018,4.224705882352941,10.289666666666667,-0.134,20.0
2025-11-10 18:00:00,2025.0,314.0,18.0,4.224444444444445,2.860925925925926,-1.1353703703703704,-2.5035185185185185,-2.2322222222222226,536.8609756097561,8.221951219512196,4.3585365853658535,12.54,33537.243902439026,7.238292682926829,1.17825,225.36,99.22048780487803,4.24439024390244,10.532037037037036,-0.0724074074074074,11.0
2025-11-10 19:00:00,2025.0,314.0,19.0,6.553584905660377,5.974905660377359,0.439622641509434,-2.5109433962264154,-2.5443396226415094,519.3829787234042,12.065957446808511,3.5617021276595744,6.681702127659575,33652.17021276596,3.610638297872341,1.3269565217391304,225.4155319148936,99.19255319148937,4.255106382978724,11.653018867924528,-0.0877358490566037,-3.0
2025-11-10 20:00:00,2025.0,314.0,20.0,6.788518518518519,6.248148148148148,0.9792592592592592,-2.4392592592592592,-2.555555555555556,515.9736842105264,7.989473684210527,4.273684210526316,6.116315789473685,31467.78947368421,3.254736842105263,1.318888888888889,225.44263157894736,99.17842105263158,4.262631578947368,11.851851851851851,-0.1088888888888888,-8.0
2025-11-10 21:00:00,2025.0,314.0,21.0,7.051616512345679,6.319494598765432,0.3132561728395061,-2.895131172839506,-2.9254745370370374,499.3691228070176,8.959649122807019,6.820233918128654,5.307099415204679,25574.215204678363,2.703824561403509,1.4463703703703703,225.5146432748538,99.13228070175438,4.281754385964913,12.2560262345679,-0.1848842592592592,-12.0
2025-11-10 22:00:00,2025.0,314.0,22.0,7.31471450617284,6.390841049382716,-0.3527469135802469,-3.351003086419753,-3.2953935185185186,482.7645614035088,9.929824561403509,9.366783625730992,4.4978830409356725,19680.64093567252,2.1529122807017544,1.5738518518518518,225.58665497076024,99.0861403508772,4.3008771929824565,12.66020061728395,-0.2608796296296296,-11.0
