timeStamp,Year,Day,Hour,B,BX_GSE_GSM,BY_GSE,BZ_GSE,BZ_GSM,Speed,Vy,Vz,Proton_Density,Proton_Temperature,Flow_Pressure,Electric_Field,s_c_X_GSE,s_c_Y_GSE,s_c_Z_GSE,BSN_location_X_GSE,BSN_location_Z_GSE,Dst
2025-04-14 18:00:00,2025.0,104.0,18.0,5.338245614035087,4.388421052631578,-2.396140350877193,-1.53140350877193,-2.410877192982456,399.5411764705882,-9.376470588235296,-17.647058823529413,4.8864705882352935,59895.91176470588,1.5594117647058825,1.0096969696969698,201.1067647058824,68.97,-7.380294117647059,13.440701754385964,0.5894736842105264,-24.0
2025-04-14 19:00:00,2025.0,104.0,19.0,5.5071666666666665,4.808166666666667,-1.780333333333333,-1.5861666666666667,-2.223,396.99615384615385,-2.975,-15.794230769230769,5.3025,67428.32692307692,1.6719230769230768,0.8936538461538461,201.13,69.07076923076923,-7.367884615384615,13.3,0.5181666666666667,-28.0
2025-04-14 20:00:00,2025.0,104.0,20.0,5.641166666666667,5.021166666666667,-0.7358333333333333,-2.006833333333333,-2.107166666666666,391.3392156862745,8.3078431372549,-19.17058823529412,5.239607843137256,58413.96078431373,1.6058823529411763,0.8260784313725491,201.1649019607843,69.24411764705881,-7.347450980392156,13.259333333333332,0.6871666666666666,-30.0
2025-04-14 21:00:00,2025.0,104.0,21.0,5.663921568627451,2.845686274509804,-3.624313725490196,-2.6707843137254903,-4.131764705882353,402.7314285714286,-7.220000000000001,-26.45142857142857,5.275428571428572,60110.08571428571,1.7097142857142855,1.6314285714285717,201.18685714285715,69.36028571428572,-7.333142857142858,13.137254901960784,0.841764705882353,-35.0
2025-04-14 22:00:00,2025.0,104.0,22.0,5.518541666666667,3.1025,-3.716458333333333,-1.7533333333333332,-3.406458333333333,396.2125,-10.353125,-17.88125,5.140625,63830.875,1.615,1.242,201.204375,69.4371875,-7.325625,13.407291666666666,0.644375,-36.0
2025-04-14 23:00:00,2025.0,104.0,23.0,6.0524,3.7924,-2.5388,-2.105,-3.1018,394.3828571428571,-4.0685714285714285,-20.31428571428572,5.085999999999999,48470.42857142857,1.5828571428571427,1.2,201.2282857142857,69.53257142857143,-7.315428571428572,13.324000000000002,0.6474,-34.0
2025-04-15 00:00:00,2025.0,105.0,0.0,6.321,3.908333333333333,-4.155333333333333,0.3473333333333333,-1.7571666666666663,395.7316666666667,-18.348333333333336,-8.485000000000001,5.047,42240.28333333333,1.5826666666666669,0.6973333333333332,201.2485,69.646,-7.300833333333333,13.714166666666667,0.3258333333333333,-36.0
2025-04-15 01:00:00,2025.0,105.0,1.0,6.232333333333333,3.0015,-5.200333333333333,-0.4429999999999999,-2.8673333333333333,399.11800000000005,-26.884,-17.528,4.7212,46914.98,1.5018,1.1088,201.2796,69.7904,-7.2852,13.840833333333334,0.6505,-29.0
2025-04-15 02:00:00,2025.0,105.0,2.0,5.683166666666667,0.7281666666666666,-3.185,1.2913333333333334,-0.2816666666666666,426.1229166666667,8.485416666666667,-9.14375,3.942916666666666,105493.22916666669,1.4254166666666668,0.2264583333333333,201.3060416666667,69.915,-7.267499999999999,13.845333333333334,0.2511666666666666,-22.0
2025-04-15 03:00:00,2025.0,105.0,3.0,5.1515,-0.1808333333333333,-4.140666666666666,-0.5153333333333333,-2.1786666666666665,429.8833333333333,4.480952380952381,-23.78333333333333,3.6207142857142856,114458.95238095238,1.3416666666666668,0.8947619047619048,201.32761904761907,70.01738095238095,-7.256666666666666,13.878166666666669,0.7155,-21.0
