Year,Day,Hour,Minute,Timeshift,Timeshift_rms,B,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Vx,Vy,Vz,Proton_Density,Proton_Temperature,Flow_Pressure,Electric_Field,s_c_X_GSE,s_c_Y_GSE,s_c_Z_GSE,BSN_location_X_GSE,BSN_location_Y_GSE,BSN_location_Z_GSE,Dst
2025.0,317.0,3.0,29.5,2025.0,2025.0,16.646206896551725,-5.762241379310344,13.029137931034484,0.063103448275862,12.691379310344828,-2.687241379310345,939.9277777777778,-933.5055555555556,91.04814814814816,-51.61111111111112,6.301296296296296,217085.3148148148,11.143333333333333,2.684629629629629,228.6103703703704,97.0724074074074,5.129074074074073,9.889137931034483,-1.2810344827586206,0.5517241379310345,-118.0
2025.0,317.0,4.0,29.5,2025.0,2025.0,16.898333333333333,-6.5328333333333335,11.217,4.186333333333334,11.966333333333331,1.1043333333333334,906.2379310344828,-904.646551724138,42.46034482758621,-13.998275862068963,7.681379310344827,82106.5172413793,12.655172413793103,-0.8356896551724138,228.67172413793105,97.03362068965517,5.146724137931034,9.782333333333334,-0.7591666666666667,0.1206666666666666,-132.0
2025.0,317.0,5.0,29.5,2025.0,2025.0,14.432372881355931,-9.310508474576272,10.761864406779662,-0.2947457627118644,10.175593220338984,-3.539830508474576,895.7058823529412,-894.6019607843136,36.30980392156863,-21.905882352941177,6.479019607843138,37856.23529411765,10.41549019607843,2.903921568627451,228.72392156862745,96.99529411764706,5.159411764705882,10.175084745762712,-0.7569491525423729,0.2403389830508474,-127.0
2025.0,317.0,6.0,29.5,2025.0,2025.0,12.787,-8.155166666666666,9.580666666666668,-1.3756666666666666,8.5275,-4.574,877.2392857142858,-876.4107142857143,24.342857142857145,-24.973214285714285,3.867321428571429,31275.75,5.93,4.000535714285714,228.78089285714285,96.95535714285714,5.176071428571428,11.126166666666668,-0.6911666666666666,0.3216666666666666,-136.0
2025.0,317.0,7.0,29.5,2025.0,2025.0,12.370666666666668,-6.200833333333334,10.324166666666668,1.6696666666666666,10.202666666666666,-2.3483333333333336,864.2379310344828,-862.5155172413794,32.265517241379314,-28.382758620689657,2.1958620689655173,37233.44827586207,3.337241379310345,2.0191379310344826,228.8405172413793,96.90724137931036,5.188620689655172,13.466,-0.9775,0.3636666666666667,-143.0
2025.0,317.0,8.0,29.5,2025.0,2025.0,12.247833333333334,-4.785,10.214666666666666,4.593166666666666,11.204833333333331,0.1114999999999999,852.3660714285714,-850.7785714285714,38.54821428571428,-21.014285714285712,0.5457142857142857,41691.125,0.7937500000000001,-0.1221428571428571,228.89625,96.85696428571428,5.200357142857143,16.884666666666668,-1.365,0.4256666666666666,-130.0
2025.0,317.0,9.0,29.5,2025.0,2025.0,12.215333333333332,-3.915666666666666,9.860833333333334,6.0296666666666665,11.473999999999998,1.3893333333333333,849.25,-847.7428571428571,28.873214285714283,-33.6,0.7128571428571429,31604.5,1.0266071428571428,-1.1880357142857143,228.95553571428573,96.81946428571428,5.21875,15.7595,-1.0938333333333332,0.6091666666666666,-108.0
2025.0,317.0,10.0,29.5,2025.0,2025.0,11.838793103448277,-3.6798275862068968,9.25051724137931,6.364310344827586,11.06655172413793,1.899137931034483,841.7260869565217,-840.5804347826087,34.60652173913044,-18.330434782608695,0.7143478260869565,31262.934782608696,1.011304347826087,-1.6369565217391304,229.0065217391304,96.78021739130436,5.234347826086958,15.735172413793103,-1.2072413793103447,0.3579310344827586,-100.0
2025.0,317.0,11.0,29.5,2025.0,2025.0,11.303333333333336,-1.2453333333333334,8.631333333333334,7.151333333333333,10.815666666666669,2.947166666666667,848.0416666666666,-846.7208333333333,20.166666666666668,-35.81666666666667,0.4041666666666666,35417.166666666664,0.5820833333333334,-2.542708333333333,229.06270833333332,96.72958333333332,5.248958333333333,18.050833333333333,-1.0525,0.8226666666666667,-99.0
2025.0,317.0,12.0,29.5,2025.0,2025.0,10.929833333333333,0.5795,8.139999999999999,7.231666666666666,10.342333333333332,3.4026666666666667,837.3173076923077,-835.6846153846153,27.08653846153846,-34.44423076923077,0.4321153846153845,33021.519230769234,0.6063461538461539,-2.840961538461538,229.145,96.67903846153848,5.271346153846154,17.723333333333336,-1.1585,0.7066666666666667,-93.0
